home_buildUpPlaySpeed,home_buildUpPlayDribbling,home_buildUpPlayPassing,home_chanceCreationPassing,home_chanceCreationCrossing,home_chanceCreationShooting,home_defencePressure,home_defenceAggression,home_defenceTeamWidth,away_buildUpPlaySpeed,away_buildUpPlayDribbling,away_buildUpPlayPassing,away_chanceCreationPassing,away_chanceCreationCrossing,away_chanceCreationShooting,away_defencePressure,away_defenceAggression,away_defenceTeamWidth,home_win_percentage,away_win_percentage,home_avg_goal_diff,away_avg_goal_diff,home_buildUpPlaySpeedClass_Fast,home_buildUpPlaySpeedClass_Slow,home_buildUpPlayDribblingClass_Lots,home_buildUpPlayDribblingClass_Normal,home_buildUpPlayPassingClass_Mixed,home_buildUpPlayPassingClass_Short,home_buildUpPlayPositioningClass_Organised,home_chanceCreationPassingClass_Risky,home_chanceCreationPassingClass_Safe,home_chanceCreationCrossingClass_Lots,home_chanceCreationCrossingClass_Normal,home_chanceCreationShootingClass_Lots,home_chanceCreationShootingClass_Normal,home_chanceCreationPositioningClass_Organised,home_defencePressureClass_High,home_defencePressureClass_Medium,home_defenceAggressionClass_Double,home_defenceAggressionClass_Press,home_defenceTeamWidthClass_Normal,home_defenceTeamWidthClass_Wide,home_defenceDefenderLineClass_Offside Trap,away_buildUpPlaySpeedClass_Fast,away_buildUpPlaySpeedClass_Slow,away_buildUpPlayDribblingClass_Lots,away_buildUpPlayDribblingClass_Normal,away_buildUpPlayPassingClass_Mixed,away_buildUpPlayPassingClass_Short,away_buildUpPlayPositioningClass_Organised,away_chanceCreationPassingClass_Risky,away_chanceCreationPassingClass_Safe,away_chanceCreationCrossingClass_Lots,away_chanceCreationCrossingClass_Normal,away_chanceCreationShootingClass_Lots,away_chanceCreationShootingClass_Normal,away_chanceCreationPositioningClass_Organised,away_defencePressureClass_High,away_defencePressureClass_Medium,away_defenceAggressionClass_Double,away_defenceAggressionClass_Press,away_defenceTeamWidthClass_Normal,away_defenceTeamWidthClass_Wide,away_defenceDefenderLineClass_Offside Trap,stat_diff,chance_creation_diff,goal_difference,win_percentage_diff,result
50.0,48.0,36.0,52.0,36.0,52.0,50.0,60.0,47.0,47.0,53.0,34.0,38.0,36.0,68.0,37.0,37.0,39.0,0.35,0.37083333333333335,0.058333333333333334,0.12916666666666668,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,2.0,14.0,-0.07083333333333335,-0.02083333333333337,2
54.0,51.0,40.0,67.0,49.0,52.0,44.0,47.0,52.0,38.0,54.0,38.0,53.0,27.0,66.0,57.0,56.0,49.0,0.31666666666666665,0.3625,-0.23333333333333334,-0.11666666666666667,False,False,False,True,True,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,True,False,False,2.0,14.0,-0.11666666666666667,-0.04583333333333334,1
37.0,50.0,38.0,66.0,66.0,33.0,59.0,34.0,64.0,54.0,51.0,36.0,52.0,51.0,64.0,47.0,46.0,66.0,0.2904761904761905,0.5708333333333333,-0.2761904761904762,0.8541666666666666,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,2.0,14.0,-1.1303571428571428,-0.2803571428571428,1
47.0,48.0,38.0,61.0,65.0,50.0,43.0,44.0,49.0,64.0,52.0,67.0,64.0,66.0,39.0,36.0,45.0,48.0,0.38333333333333336,0.3611111111111111,-0.05,-0.21666666666666667,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-29.0,-3.0,0.16666666666666669,0.022222222222222254,2
62.0,48.0,52.0,66.0,59.0,58.0,51.0,58.0,40.0,33.0,49.0,37.0,33.0,37.0,31.0,62.0,58.0,37.0,0.325,0.45,-0.07083333333333333,0.4041666666666667,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,15.0,33.0,-0.475,-0.125,2
50.0,33.0,36.0,52.0,40.0,52.0,57.0,54.0,47.0,57.0,50.0,40.0,59.0,70.0,67.0,50.0,58.0,45.0,0.35,0.5166666666666667,0.058333333333333334,0.675,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,-4.0,-7.0,-0.6166666666666667,-0.16666666666666674,0
54.0,47.0,36.0,52.0,51.0,64.0,50.0,60.0,58.0,66.0,54.0,38.0,53.0,33.0,66.0,57.0,56.0,49.0,0.5708333333333333,0.3625,0.8541666666666666,-0.11666666666666667,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,True,False,False,-2.0,-1.0,0.9708333333333333,0.20833333333333331,1
37.0,50.0,38.0,66.0,66.0,33.0,59.0,34.0,64.0,50.0,55.0,35.0,51.0,51.0,55.0,45.0,55.0,39.0,0.2904761904761905,0.37083333333333335,-0.2761904761904762,0.12916666666666668,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,3.0,15.0,-0.40535714285714286,-0.08035714285714285,0
52.0,48.0,43.0,52.0,37.0,50.0,47.0,45.0,40.0,68.0,55.0,66.0,66.0,51.0,49.0,29.0,35.0,38.0,0.34444444444444444,0.28,-0.07777777777777778,-0.30666666666666664,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,-23.0,-14.0,0.22888888888888886,0.06444444444444442,1
54.0,51.0,40.0,46.0,49.0,52.0,44.0,47.0,52.0,41.0,40.0,59.0,41.0,44.0,54.0,52.0,47.0,50.0,0.31666666666666665,0.26666666666666666,-0.23333333333333334,-0.31666666666666665,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-19.0,5.0,0.08333333333333331,0.04999999999999999,0
57.0,50.0,40.0,59.0,70.0,67.0,50.0,58.0,45.0,47.0,48.0,38.0,61.0,65.0,50.0,43.0,44.0,49.0,0.5166666666666667,0.38333333333333336,0.675,-0.05,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,2.0,-2.0,0.7250000000000001,0.13333333333333336,2
33.0,49.0,37.0,33.0,37.0,31.0,62.0,58.0,37.0,50.0,33.0,36.0,52.0,40.0,52.0,57.0,54.0,47.0,0.45,0.35,0.4041666666666667,0.058333333333333334,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,1.0,-19.0,0.3458333333333333,0.10000000000000003,0
64.0,52.0,67.0,64.0,66.0,39.0,36.0,45.0,48.0,52.0,48.0,43.0,52.0,37.0,50.0,47.0,45.0,40.0,0.3611111111111111,0.34444444444444444,-0.21666666666666667,-0.07777777777777778,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,24.0,12.0,-0.1388888888888889,0.016666666666666663,2
62.0,48.0,52.0,66.0,59.0,58.0,51.0,58.0,40.0,54.0,51.0,40.0,46.0,49.0,52.0,44.0,47.0,52.0,0.325,0.31666666666666665,-0.07083333333333333,-0.23333333333333334,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,12.0,20.0,0.1625,0.00833333333333336,0
68.0,55.0,66.0,66.0,51.0,49.0,29.0,35.0,38.0,37.0,50.0,38.0,66.0,66.0,33.0,59.0,34.0,64.0,0.28,0.2904761904761905,-0.30666666666666664,-0.2761904761904762,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,28.0,0.0,-0.030476190476190435,-0.010476190476190472,0
59.0,69.0,50.0,64.0,53.0,36.0,30.0,43.0,62.0,54.0,47.0,36.0,52.0,51.0,64.0,50.0,60.0,58.0,0.32857142857142857,0.5708333333333333,-0.18095238095238095,0.8541666666666666,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,14.0,12.0,-1.0351190476190475,-0.24226190476190473,0
50.0,55.0,35.0,51.0,51.0,55.0,45.0,55.0,39.0,66.0,54.0,38.0,53.0,33.0,66.0,57.0,56.0,49.0,0.37083333333333335,0.3625,0.12916666666666668,-0.11666666666666667,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,True,False,False,-3.0,-2.0,0.24583333333333335,0.00833333333333336,1
54.0,51.0,40.0,46.0,49.0,52.0,44.0,47.0,52.0,64.0,52.0,67.0,64.0,66.0,39.0,36.0,45.0,48.0,0.31666666666666665,0.3611111111111111,-0.23333333333333334,-0.21666666666666667,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-27.0,-18.0,-0.016666666666666663,-0.04444444444444445,2
52.0,48.0,43.0,52.0,37.0,50.0,47.0,45.0,40.0,33.0,49.0,37.0,33.0,37.0,31.0,62.0,58.0,37.0,0.34444444444444444,0.45,-0.07777777777777778,0.4041666666666667,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,6.0,19.0,-0.48194444444444445,-0.10555555555555557,2
37.0,50.0,38.0,66.0,66.0,33.0,59.0,34.0,64.0,57.0,50.0,40.0,59.0,70.0,67.0,50.0,58.0,45.0,0.2904761904761905,0.5166666666666667,-0.2761904761904762,0.675,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,-2.0,7.0,-0.9511904761904763,-0.22619047619047622,0
47.0,48.0,38.0,61.0,65.0,50.0,43.0,44.0,49.0,62.0,48.0,52.0,66.0,59.0,58.0,51.0,58.0,40.0,0.38333333333333336,0.325,-0.05,-0.07083333333333333,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-14.0,-5.0,0.02083333333333333,0.05833333333333335,0
66.0,54.0,38.0,53.0,33.0,66.0,57.0,56.0,49.0,59.0,69.0,50.0,64.0,53.0,36.0,30.0,43.0,62.0,0.3625,0.32857142857142857,-0.11666666666666667,-0.18095238095238095,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,-12.0,-11.0,0.06428571428571428,0.03392857142857142,1
54.0,47.0,36.0,52.0,51.0,64.0,50.0,60.0,58.0,68.0,55.0,66.0,66.0,51.0,49.0,29.0,35.0,38.0,0.5708333333333333,0.28,0.8541666666666666,-0.30666666666666664,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,-30.0,-14.0,1.1608333333333332,0.2908333333333333,2
50.0,33.0,36.0,52.0,40.0,52.0,57.0,54.0,47.0,41.0,40.0,59.0,41.0,44.0,54.0,52.0,47.0,50.0,0.35,0.26666666666666666,0.058333333333333334,-0.31666666666666665,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-23.0,11.0,0.375,0.08333333333333331,1
47.0,48.0,38.0,61.0,65.0,50.0,43.0,44.0,49.0,50.0,33.0,36.0,52.0,40.0,52.0,57.0,54.0,47.0,0.38333333333333336,0.35,-0.05,0.058333333333333334,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,2.0,9.0,-0.10833333333333334,0.03333333333333338,2
62.0,48.0,52.0,66.0,59.0,58.0,51.0,58.0,40.0,52.0,48.0,43.0,52.0,37.0,50.0,47.0,45.0,40.0,0.325,0.34444444444444444,-0.07083333333333333,-0.07777777777777778,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,9.0,14.0,0.0069444444444444475,-0.01944444444444443,2
33.0,49.0,37.0,33.0,37.0,31.0,62.0,58.0,37.0,54.0,51.0,40.0,46.0,49.0,52.0,44.0,47.0,52.0,0.45,0.31666666666666665,0.4041666666666667,-0.23333333333333334,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-3.0,-13.0,0.6375,0.13333333333333336,1
41.0,40.0,59.0,41.0,44.0,54.0,52.0,47.0,50.0,37.0,50.0,38.0,66.0,66.0,33.0,59.0,34.0,64.0,0.26666666666666666,0.2904761904761905,-0.31666666666666665,-0.2761904761904762,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,21.0,-25.0,-0.04047619047619044,-0.023809523809523836,2
50.0,55.0,35.0,51.0,51.0,55.0,45.0,55.0,39.0,54.0,47.0,36.0,52.0,51.0,64.0,50.0,60.0,58.0,0.37083333333333335,0.5708333333333333,0.12916666666666668,0.8541666666666666,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,-1.0,-1.0,-0.725,-0.19999999999999996,1
57.0,50.0,40.0,59.0,70.0,67.0,50.0,58.0,45.0,66.0,54.0,38.0,53.0,33.0,66.0,57.0,56.0,49.0,0.5166666666666667,0.3625,0.675,-0.11666666666666667,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,True,False,False,2.0,6.0,0.7916666666666667,0.15416666666666673,2
68.0,55.0,66.0,66.0,51.0,49.0,29.0,35.0,38.0,59.0,69.0,50.0,64.0,53.0,36.0,30.0,43.0,62.0,0.28,0.32857142857142857,-0.30666666666666664,-0.18095238095238095,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,16.0,2.0,-0.1257142857142857,-0.04857142857142854,0
37.0,50.0,38.0,66.0,66.0,33.0,59.0,34.0,64.0,64.0,52.0,67.0,64.0,66.0,39.0,36.0,45.0,48.0,0.2904761904761905,0.3611111111111111,-0.2761904761904762,-0.21666666666666667,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-29.0,2.0,-0.059523809523809534,-0.0706349206349206,2
54.0,47.0,36.0,52.0,51.0,64.0,50.0,60.0,58.0,33.0,49.0,37.0,33.0,37.0,31.0,62.0,58.0,37.0,0.5708333333333333,0.45,0.8541666666666666,0.4041666666666667,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,-1.0,19.0,0.44999999999999996,0.12083333333333329,0
54.0,51.0,40.0,46.0,49.0,52.0,44.0,47.0,52.0,57.0,50.0,40.0,59.0,70.0,67.0,50.0,58.0,45.0,0.31666666666666665,0.5166666666666667,-0.23333333333333334,0.675,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,0.0,-13.0,-0.9083333333333334,-0.20000000000000007,2
50.0,33.0,36.0,52.0,40.0,52.0,57.0,54.0,47.0,62.0,48.0,52.0,66.0,59.0,58.0,51.0,58.0,40.0,0.35,0.325,0.058333333333333334,-0.07083333333333333,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-16.0,-14.0,0.12916666666666665,0.024999999999999967,1
52.0,48.0,43.0,52.0,37.0,50.0,47.0,45.0,40.0,47.0,48.0,38.0,61.0,65.0,50.0,43.0,44.0,49.0,0.34444444444444444,0.38333333333333336,-0.07777777777777778,-0.05,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,5.0,-9.0,-0.027777777777777776,-0.03888888888888892,1
59.0,69.0,50.0,64.0,53.0,36.0,30.0,43.0,62.0,50.0,55.0,35.0,51.0,51.0,55.0,45.0,55.0,39.0,0.32857142857142857,0.37083333333333335,-0.18095238095238095,0.12916666666666668,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,15.0,13.0,-0.3101190476190476,-0.04226190476190478,0
66.0,54.0,38.0,53.0,33.0,66.0,57.0,56.0,49.0,41.0,40.0,59.0,41.0,44.0,54.0,52.0,47.0,50.0,0.3625,0.26666666666666666,-0.11666666666666667,-0.31666666666666665,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-21.0,12.0,0.19999999999999998,0.09583333333333333,2
50.0,33.0,36.0,52.0,40.0,52.0,57.0,54.0,47.0,52.0,48.0,43.0,52.0,37.0,50.0,47.0,45.0,40.0,0.35,0.34444444444444444,0.058333333333333334,-0.07777777777777778,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-7.0,0.0,0.13611111111111113,0.005555555555555536,2
47.0,48.0,38.0,61.0,65.0,50.0,43.0,44.0,49.0,54.0,51.0,40.0,46.0,49.0,52.0,44.0,47.0,52.0,0.38333333333333336,0.31666666666666665,-0.05,-0.23333333333333334,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,-2.0,15.0,0.18333333333333335,0.06666666666666671,1
33.0,49.0,37.0,33.0,37.0,31.0,62.0,58.0,37.0,37.0,50.0,38.0,66.0,66.0,33.0,59.0,34.0,64.0,0.45,0.2904761904761905,0.4041666666666667,-0.2761904761904762,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,-1.0,-33.0,0.6803571428571429,0.1595238095238095,2
57.0,50.0,40.0,59.0,70.0,67.0,50.0,58.0,45.0,54.0,47.0,36.0,52.0,51.0,64.0,50.0,60.0,58.0,0.5166666666666667,0.5708333333333333,0.675,0.8541666666666666,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False,False,4.0,7.0,-0.17916666666666659,-0.054166666666666585,2
68.0,55.0,66.0,66.0,51.0,49.0,29.0,35.0,38.0,66.0,54.0,38.0,53.0,33.0,66.0,57.0,56.0,49.0,0.28,0.3625,-0.30666666666666664,-0.11666666666666667,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,True,False,False,28.0,13.0,-0.18999999999999997,-0.08249999999999996,2
64.0,52.0,67.0,64.0,66.0,39.0,36.0,45.0,48.0,59.0,69.0,50.0,64.0,53.0,36.0,30.0,43.0,62.0,0.3611111111111111,0.32857142857142857,-0.21666666666666667,-0.18095238095238095,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,17.0,0.0,-0.035714285714285726,0.032539682539682535,1
